ALGORITHM, GESTURE, # OF SELECTED SENSORS, PARTICIPANT_NO, ACCURACY, AUC, #ofPositiveInstance, #ofNegativeInstance, TN, FP, FN, TP, FAR, FRR, EER
RF-501, Circle, Acc, 1, 0.98, 0.83, 6, 86, 86, 0, 2, 4, 0.00, 0.33, 0.25
RF-501, Circle, Acc, 2, 0.98, 0.83, 6, 86, 86, 0, 2, 4, 0.00, 0.33, 0.25
RF-501, Circle, Acc, 3, 0.90, 0.55, 8, 84, 82, 2, 7, 1, 0.02, 0.88, 0.47
RF-501, Circle, Acc, 4, 0.95, 0.74, 8, 84, 83, 1, 4, 4, 0.01, 0.50, 0.34
RF-501, Circle, Acc, 5, 0.93, 0.50, 6, 86, 86, 0, 6, 0, 0.00, 1.00, 0.50
RF-501, Circle, Acc, 6, 0.92, 0.56, 8, 84, 84, 0, 7, 1, 0.00, 0.88, 0.47
RF-501, Circle, Acc, 7, 0.97, 0.75, 6, 86, 86, 0, 3, 3, 0.00, 0.50, 0.33
RF-501, Circle, Acc, 8, 0.97, 0.79, 5, 87, 86, 1, 2, 3, 0.01, 0.40, 0.29
RF-501, Circle, Acc, 9, 0.91, 0.50, 8, 84, 84, 0, 8, 0, 0.00, 1.00, 0.50
RF-501, Circle, Acc, 10, 0.98, 0.80, 5, 87, 87, 0, 2, 3, 0.00, 0.40, 0.29
RF-501, Circle, Acc, 11, 0.98, 0.75, 4, 88, 88, 0, 2, 2, 0.00, 0.50, 0.33
RF-501, Circle, Acc, 12, 0.93, 0.58, 6, 86, 85, 1, 5, 1, 0.01, 0.83, 0.46
RF-501, Circle, Acc, 13, 0.98, 0.83, 6, 86, 86, 0, 2, 4, 0.00, 0.33, 0.25
RF-501, Circle, Acc, 14, 0.92, 0.83, 7, 85, 80, 5, 2, 5, 0.06, 0.29, 0.23
RF-501, Circle, Acc, 15, 0.99, 0.83, 3, 89, 89, 0, 1, 2, 0.00, 0.33, 0.25
RF-501, Updown, Acc, 1, 0.94, 0.64, 7, 76, 76, 0, 5, 2, 0.00, 0.71, 0.42
RF-501, Updown, Acc, 2, 0.94, 0.66, 6, 77, 76, 1, 4, 2, 0.01, 0.67, 0.40
RF-501, Updown, Acc, 3, 0.93, 0.70, 7, 76, 74, 2, 4, 3, 0.03, 0.57, 0.37
RF-501, Updown, Acc, 4, 0.95, 0.60, 5, 78, 78, 0, 4, 1, 0.00, 0.80, 0.44
RF-501, Updown, Acc, 5, 0.94, 0.58, 6, 77, 77, 0, 5, 1, 0.00, 0.83, 0.45
RF-501, Updown, Acc, 6, 1.00, 1.00, 7, 76, 76, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Updown, Acc, 7, 0.94, 0.50, 5, 78, 78, 0, 5, 0, 0.00, 1.00, 0.50
RF-501, Updown, Acc, 8, 0.95, 0.74, 4, 79, 77, 2, 2, 2, 0.03, 0.50, 0.34
RF-501, Updown, Acc, 9, 0.99, 0.88, 4, 79, 79, 0, 1, 3, 0.00, 0.25, 0.20
RF-501, Updown, Acc, 10, 0.99, 0.83, 3, 80, 80, 0, 1, 2, 0.00, 0.33, 0.25
RF-501, Updown, Acc, 11, 0.99, 0.99, 1, 82, 81, 1, 0, 1, 0.01, 0.00, 0.01
RF-501, Updown, Acc, 12, 0.98, 0.88, 8, 75, 75, 0, 2, 6, 0.00, 0.25, 0.20
RF-501, Updown, Acc, 13, 0.99, 0.90, 5, 78, 78, 0, 1, 4, 0.00, 0.20, 0.17
RF-501, Updown, Acc, 14, 0.90, 0.56, 7, 76, 74, 2, 6, 1, 0.03, 0.86, 0.47
RF-501, Updown, Acc, 15, 0.96, 0.87, 8, 75, 74, 1, 2, 6, 0.01, 0.25, 0.20
RF-501, Tilt, Acc, 1, 0.93, 0.66, 9, 91, 90, 1, 6, 3, 0.01, 0.67, 0.40
RF-501, Tilt, Acc, 2, 0.99, 0.93, 7, 93, 93, 0, 1, 6, 0.00, 0.14, 0.13
RF-501, Tilt, Acc, 3, 0.95, 0.77, 11, 89, 89, 0, 5, 6, 0.00, 0.45, 0.31
RF-501, Tilt, Acc, 4, 1.00, 1.00, 6, 94, 94, 0, 0, 6, 0.00, 0.00, 0.00
RF-501, Tilt, Acc, 5, 0.91, 0.50, 9, 91, 91, 0, 9, 0, 0.00, 1.00, 0.50
RF-501, Tilt, Acc, 6, 0.97, 0.81, 8, 92, 92, 0, 3, 5, 0.00, 0.38, 0.27
RF-501, Tilt, Acc, 7, 0.97, 0.49, 2, 98, 97, 1, 2, 0, 0.01, 1.00, 0.50
RF-501, Tilt, Acc, 8, 0.93, 0.50, 7, 93, 93, 0, 7, 0, 0.00, 1.00, 0.50
RF-501, Tilt, Acc, 9, 0.97, 0.75, 6, 94, 94, 0, 3, 3, 0.00, 0.50, 0.33
RF-501, Tilt, Acc, 10, 0.95, 0.50, 5, 95, 95, 0, 5, 0, 0.00, 1.00, 0.50
RF-501, Tilt, Acc, 11, 0.99, 0.88, 4, 96, 96, 0, 1, 3, 0.00, 0.25, 0.20
RF-501, Tilt, Acc, 12, 0.97, 0.79, 5, 95, 94, 1, 2, 3, 0.01, 0.40, 0.29
RF-501, Tilt, Acc, 13, 1.00, 1.00, 6, 94, 94, 0, 0, 6, 0.00, 0.00, 0.00
RF-501, Tilt, Acc, 14, 0.96, 0.67, 6, 94, 94, 0, 4, 2, 0.00, 0.67, 0.40
RF-501, Tilt, Acc, 15, 1.00, 1.00, 9, 91, 91, 0, 0, 9, 0.00, 0.00, 0.00
RF-501, Triangle, Acc, 1, 0.96, 0.81, 8, 105, 104, 1, 3, 5, 0.01, 0.38, 0.27
RF-501, Triangle, Acc, 2, 0.91, 0.50, 9, 104, 103, 1, 9, 0, 0.01, 1.00, 0.50
RF-501, Triangle, Acc, 3, 0.89, 0.50, 12, 101, 101, 0, 12, 0, 0.00, 1.00, 0.50
RF-501, Triangle, Acc, 4, 0.96, 0.72, 9, 104, 104, 0, 5, 4, 0.00, 0.56, 0.36
RF-501, Triangle, Acc, 5, 0.92, 0.49, 7, 106, 104, 2, 7, 0, 0.02, 1.00, 0.50
RF-501, Triangle, Acc, 6, 0.96, 0.71, 7, 106, 106, 0, 4, 3, 0.00, 0.57, 0.36
RF-501, Triangle, Acc, 7, 0.98, 0.83, 6, 107, 107, 0, 2, 4, 0.00, 0.33, 0.25
RF-501, Triangle, Acc, 8, 0.97, 0.70, 5, 108, 108, 0, 3, 2, 0.00, 0.60, 0.37
RF-501, Triangle, Acc, 9, 0.93, 0.50, 8, 105, 105, 0, 8, 0, 0.00, 1.00, 0.50
RF-501, Triangle, Acc, 10, 0.99, 1.00, 7, 106, 105, 1, 0, 7, 0.01, 0.00, 0.01
RF-501, Triangle, Acc, 11, 0.98, 0.87, 4, 109, 108, 1, 1, 3, 0.01, 0.25, 0.20
RF-501, Triangle, Acc, 12, 0.98, 0.83, 6, 107, 107, 0, 2, 4, 0.00, 0.33, 0.25
RF-501, Triangle, Acc, 13, 0.97, 0.81, 8, 105, 105, 0, 3, 5, 0.00, 0.38, 0.27
RF-501, Triangle, Acc, 14, 0.96, 0.78, 7, 106, 105, 1, 3, 4, 0.01, 0.43, 0.30
RF-501, Triangle, Acc, 15, 0.94, 0.65, 10, 103, 103, 0, 7, 3, 0.00, 0.70, 0.41
RF-501, Turn, Acc, 1, 0.98, 0.90, 10, 92, 92, 0, 2, 8, 0.00, 0.20, 0.17
RF-501, Turn, Acc, 2, 0.92, 0.56, 8, 94, 93, 1, 7, 1, 0.01, 0.88, 0.47
RF-501, Turn, Acc, 3, 0.96, 0.86, 11, 91, 90, 1, 3, 8, 0.01, 0.27, 0.22
RF-501, Turn, Acc, 4, 0.99, 0.99, 8, 94, 93, 1, 0, 8, 0.01, 0.00, 0.01
RF-501, Turn, Acc, 5, 0.96, 0.50, 4, 98, 98, 0, 4, 0, 0.00, 1.00, 0.50
RF-501, Turn, Acc, 6, 0.91, 0.59, 10, 92, 91, 1, 8, 2, 0.01, 0.80, 0.45
RF-501, Turn, Acc, 7, 0.98, 0.67, 3, 99, 99, 0, 2, 1, 0.00, 0.67, 0.40
RF-501, Turn, Acc, 8, 0.96, 0.75, 8, 94, 94, 0, 4, 4, 0.00, 0.50, 0.33
RF-501, Turn, Acc, 9, 0.92, 0.63, 7, 95, 92, 3, 5, 2, 0.03, 0.71, 0.42
RF-501, Turn, Acc, 10, 0.98, 0.75, 4, 98, 98, 0, 2, 2, 0.00, 0.50, 0.33
RF-501, Turn, Acc, 11, 0.99, 0.92, 6, 96, 96, 0, 1, 5, 0.00, 0.17, 0.14
RF-501, Turn, Acc, 12, 0.96, 0.98, 3, 99, 95, 4, 0, 3, 0.04, 0.00, 0.04
RF-501, Turn, Acc, 13, 0.99, 0.88, 4, 98, 98, 0, 1, 3, 0.00, 0.25, 0.20
RF-501, Turn, Acc, 14, 0.94, 0.62, 8, 94, 94, 0, 6, 2, 0.00, 0.75, 0.43
RF-501, Turn, Acc, 15, 0.98, 0.88, 8, 94, 94, 0, 2, 6, 0.00, 0.25, 0.20
RF-501, Square, Acc, 1, 0.90, 0.50, 12, 109, 109, 0, 12, 0, 0.00, 1.00, 0.50
RF-501, Square, Acc, 2, 0.94, 0.66, 9, 112, 111, 1, 6, 3, 0.01, 0.67, 0.40
RF-501, Square, Acc, 3, 0.92, 0.64, 14, 107, 107, 0, 10, 4, 0.00, 0.71, 0.42
RF-501, Square, Acc, 4, 0.96, 0.58, 6, 115, 115, 0, 5, 1, 0.00, 0.83, 0.45
RF-501, Square, Acc, 5, 0.93, 0.50, 8, 113, 113, 0, 8, 0, 0.00, 1.00, 0.50
RF-501, Square, Acc, 6, 0.95, 0.50, 6, 115, 115, 0, 6, 0, 0.00, 1.00, 0.50
RF-501, Square, Acc, 7, 0.97, 0.78, 7, 114, 113, 1, 3, 4, 0.01, 0.43, 0.30
RF-501, Square, Acc, 8, 0.98, 0.87, 4, 117, 115, 2, 1, 3, 0.02, 0.25, 0.20
RF-501, Square, Acc, 9, 0.95, 0.57, 7, 114, 114, 0, 6, 1, 0.00, 0.86, 0.46
RF-501, Square, Acc, 10, 0.99, 0.88, 4, 117, 117, 0, 1, 3, 0.00, 0.25, 0.20
RF-501, Square, Acc, 11, 0.98, 0.50, 3, 118, 118, 0, 3, 0, 0.00, 1.00, 0.50
RF-501, Square, Acc, 12, 0.93, 0.64, 11, 110, 110, 0, 8, 3, 0.00, 0.73, 0.42
RF-501, Square, Acc, 13, 0.97, 0.85, 7, 114, 112, 2, 2, 5, 0.02, 0.29, 0.23
RF-501, Square, Acc, 14, 0.93, 0.60, 10, 111, 110, 1, 8, 2, 0.01, 0.80, 0.45
RF-501, Square, Acc, 15, 0.92, 0.62, 13, 108, 108, 0, 10, 3, 0.00, 0.77, 0.43
RF-501, Circle, Gyr, 1, 0.99, 0.92, 6, 86, 86, 0, 1, 5, 0.00, 0.17, 0.14
RF-501, Circle, Gyr, 2, 0.96, 0.67, 6, 86, 86, 0, 4, 2, 0.00, 0.67, 0.40
RF-501, Circle, Gyr, 3, 0.96, 0.75, 8, 84, 84, 0, 4, 4, 0.00, 0.50, 0.33
RF-501, Circle, Gyr, 4, 0.92, 0.56, 8, 84, 84, 0, 7, 1, 0.00, 0.88, 0.47
RF-501, Circle, Gyr, 5, 0.93, 0.58, 6, 86, 85, 1, 5, 1, 0.01, 0.83, 0.46
RF-501, Circle, Gyr, 6, 0.92, 0.56, 8, 84, 84, 0, 7, 1, 0.00, 0.88, 0.47
RF-501, Circle, Gyr, 7, 0.95, 0.66, 6, 86, 85, 1, 4, 2, 0.01, 0.67, 0.40
RF-501, Circle, Gyr, 8, 0.97, 0.79, 5, 87, 86, 1, 2, 3, 0.01, 0.40, 0.29
RF-501, Circle, Gyr, 9, 0.91, 0.50, 8, 84, 84, 0, 8, 0, 0.00, 1.00, 0.50
RF-501, Circle, Gyr, 10, 0.99, 0.90, 5, 87, 87, 0, 1, 4, 0.00, 0.20, 0.17
RF-501, Circle, Gyr, 11, 0.97, 0.62, 4, 88, 88, 0, 3, 1, 0.00, 0.75, 0.43
RF-501, Circle, Gyr, 12, 0.93, 0.58, 6, 86, 85, 1, 5, 1, 0.01, 0.83, 0.46
RF-501, Circle, Gyr, 13, 0.97, 0.75, 6, 86, 86, 0, 3, 3, 0.00, 0.50, 0.33
RF-501, Circle, Gyr, 14, 0.93, 0.70, 7, 85, 83, 2, 4, 3, 0.02, 0.57, 0.37
RF-501, Circle, Gyr, 15, 0.99, 0.83, 3, 89, 89, 0, 1, 2, 0.00, 0.33, 0.25
RF-501, Updown, Gyr, 1, 0.94, 0.71, 7, 76, 75, 1, 4, 3, 0.01, 0.57, 0.37
RF-501, Updown, Gyr, 2, 0.93, 0.50, 6, 77, 77, 0, 6, 0, 0.00, 1.00, 0.50
RF-501, Updown, Gyr, 3, 0.92, 0.69, 7, 76, 73, 3, 4, 3, 0.04, 0.57, 0.37
RF-501, Updown, Gyr, 4, 0.95, 0.60, 5, 78, 78, 0, 4, 1, 0.00, 0.80, 0.44
RF-501, Updown, Gyr, 5, 0.93, 0.50, 6, 77, 77, 0, 6, 0, 0.00, 1.00, 0.50
RF-501, Updown, Gyr, 6, 0.92, 0.50, 7, 76, 76, 0, 7, 0, 0.00, 1.00, 0.50
RF-501, Updown, Gyr, 7, 0.94, 0.50, 5, 78, 78, 0, 5, 0, 0.00, 1.00, 0.50
RF-501, Updown, Gyr, 8, 0.95, 0.50, 4, 79, 79, 0, 4, 0, 0.00, 1.00, 0.50
RF-501, Updown, Gyr, 9, 0.95, 0.50, 4, 79, 79, 0, 4, 0, 0.00, 1.00, 0.50
RF-501, Updown, Gyr, 10, 0.98, 0.67, 3, 80, 80, 0, 2, 1, 0.00, 0.67, 0.40
RF-501, Updown, Gyr, 11, 0.99, 0.50, 1, 82, 82, 0, 1, 0, 0.00, 1.00, 0.50
RF-501, Updown, Gyr, 12, 0.90, 0.50, 8, 75, 75, 0, 8, 0, 0.00, 1.00, 0.50
RF-501, Updown, Gyr, 13, 0.94, 0.50, 5, 78, 78, 0, 5, 0, 0.00, 1.00, 0.50
RF-501, Updown, Gyr, 14, 0.92, 0.50, 7, 76, 76, 0, 7, 0, 0.00, 1.00, 0.50
RF-501, Updown, Gyr, 15, 0.93, 0.62, 8, 75, 75, 0, 6, 2, 0.00, 0.75, 0.43
RF-501, Tilt, Gyr, 1, 0.91, 0.50, 9, 91, 91, 0, 9, 0, 0.00, 1.00, 0.50
RF-501, Tilt, Gyr, 2, 0.93, 0.50, 7, 93, 93, 0, 7, 0, 0.00, 1.00, 0.50
RF-501, Tilt, Gyr, 3, 0.90, 0.55, 11, 89, 89, 0, 10, 1, 0.00, 0.91, 0.48
RF-501, Tilt, Gyr, 4, 0.96, 0.67, 6, 94, 94, 0, 4, 2, 0.00, 0.67, 0.40
RF-501, Tilt, Gyr, 5, 0.91, 0.50, 9, 91, 91, 0, 9, 0, 0.00, 1.00, 0.50
RF-501, Tilt, Gyr, 6, 0.92, 0.50, 8, 92, 92, 0, 8, 0, 0.00, 1.00, 0.50
RF-501, Tilt, Gyr, 7, 0.98, 0.50, 2, 98, 98, 0, 2, 0, 0.00, 1.00, 0.50
RF-501, Tilt, Gyr, 8, 0.93, 0.50, 7, 93, 93, 0, 7, 0, 0.00, 1.00, 0.50
RF-501, Tilt, Gyr, 9, 0.94, 0.50, 6, 94, 94, 0, 6, 0, 0.00, 1.00, 0.50
RF-501, Tilt, Gyr, 10, 0.97, 0.70, 5, 95, 95, 0, 3, 2, 0.00, 0.60, 0.37
RF-501, Tilt, Gyr, 11, 0.99, 0.99, 4, 96, 95, 1, 0, 4, 0.01, 0.00, 0.01
RF-501, Tilt, Gyr, 12, 0.99, 0.99, 5, 95, 94, 1, 0, 5, 0.01, 0.00, 0.01
RF-501, Tilt, Gyr, 13, 1.00, 1.00, 6, 94, 94, 0, 0, 6, 0.00, 0.00, 0.00
RF-501, Tilt, Gyr, 14, 0.94, 0.58, 6, 94, 93, 1, 5, 1, 0.01, 0.83, 0.46
RF-501, Tilt, Gyr, 15, 0.98, 0.89, 9, 91, 91, 0, 2, 7, 0.00, 0.22, 0.18
RF-501, Triangle, Gyr, 1, 0.94, 0.56, 8, 105, 105, 0, 7, 1, 0.00, 0.88, 0.47
RF-501, Triangle, Gyr, 2, 0.96, 0.78, 9, 104, 104, 0, 4, 5, 0.00, 0.44, 0.31
RF-501, Triangle, Gyr, 3, 0.92, 0.62, 12, 101, 101, 0, 9, 3, 0.00, 0.75, 0.43
RF-501, Triangle, Gyr, 4, 0.93, 0.56, 9, 104, 104, 0, 8, 1, 0.00, 0.89, 0.47
RF-501, Triangle, Gyr, 5, 0.96, 0.71, 7, 106, 105, 1, 4, 3, 0.01, 0.57, 0.37
RF-501, Triangle, Gyr, 6, 0.95, 0.57, 7, 106, 106, 0, 6, 1, 0.00, 0.86, 0.46
RF-501, Triangle, Gyr, 7, 0.96, 0.67, 6, 107, 107, 0, 4, 2, 0.00, 0.67, 0.40
RF-501, Triangle, Gyr, 8, 1.00, 1.00, 5, 108, 108, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Triangle, Gyr, 9, 0.92, 0.50, 8, 105, 104, 1, 8, 0, 0.01, 1.00, 0.50
RF-501, Triangle, Gyr, 10, 1.00, 1.00, 7, 106, 106, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Triangle, Gyr, 11, 0.98, 0.75, 4, 109, 109, 0, 2, 2, 0.00, 0.50, 0.33
RF-501, Triangle, Gyr, 12, 0.96, 0.67, 6, 107, 107, 0, 4, 2, 0.00, 0.67, 0.40
RF-501, Triangle, Gyr, 13, 0.95, 0.68, 8, 105, 104, 1, 5, 3, 0.01, 0.62, 0.39
RF-501, Triangle, Gyr, 14, 0.94, 0.50, 7, 106, 106, 0, 7, 0, 0.00, 1.00, 0.50
RF-501, Triangle, Gyr, 15, 0.94, 0.65, 10, 103, 103, 0, 7, 3, 0.00, 0.70, 0.41
RF-501, Turn, Gyr, 1, 0.92, 0.73, 10, 92, 89, 3, 5, 5, 0.03, 0.50, 0.34
RF-501, Turn, Gyr, 2, 0.92, 0.50, 8, 94, 94, 0, 8, 0, 0.00, 1.00, 0.50
RF-501, Turn, Gyr, 3, 0.92, 0.64, 11, 91, 91, 0, 8, 3, 0.00, 0.73, 0.42
RF-501, Turn, Gyr, 4, 0.97, 0.81, 8, 94, 94, 0, 3, 5, 0.00, 0.38, 0.27
RF-501, Turn, Gyr, 5, 0.97, 0.62, 4, 98, 98, 0, 3, 1, 0.00, 0.75, 0.43
RF-501, Turn, Gyr, 6, 0.92, 0.60, 10, 92, 92, 0, 8, 2, 0.00, 0.80, 0.44
RF-501, Turn, Gyr, 7, 0.98, 0.67, 3, 99, 99, 0, 2, 1, 0.00, 0.67, 0.40
RF-501, Turn, Gyr, 8, 0.94, 0.62, 8, 94, 94, 0, 6, 2, 0.00, 0.75, 0.43
RF-501, Turn, Gyr, 9, 0.93, 0.50, 7, 95, 95, 0, 7, 0, 0.00, 1.00, 0.50
RF-501, Turn, Gyr, 10, 0.99, 0.88, 4, 98, 98, 0, 1, 3, 0.00, 0.25, 0.20
RF-501, Turn, Gyr, 11, 0.97, 0.83, 6, 96, 95, 1, 2, 4, 0.01, 0.33, 0.25
RF-501, Turn, Gyr, 12, 0.96, 0.49, 3, 99, 98, 1, 3, 0, 0.01, 1.00, 0.50
RF-501, Turn, Gyr, 13, 0.98, 0.75, 4, 98, 98, 0, 2, 2, 0.00, 0.50, 0.33
RF-501, Turn, Gyr, 14, 0.93, 0.62, 8, 94, 93, 1, 6, 2, 0.01, 0.75, 0.43
RF-501, Turn, Gyr, 15, 1.00, 1.00, 8, 94, 94, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Square, Gyr, 1, 0.92, 0.58, 12, 109, 109, 0, 10, 2, 0.00, 0.83, 0.45
RF-501, Square, Gyr, 2, 0.96, 0.72, 9, 112, 112, 0, 5, 4, 0.00, 0.56, 0.36
RF-501, Square, Gyr, 3, 0.90, 0.60, 14, 107, 106, 1, 11, 3, 0.01, 0.79, 0.44
RF-501, Square, Gyr, 4, 0.97, 0.67, 6, 115, 115, 0, 4, 2, 0.00, 0.67, 0.40
RF-501, Square, Gyr, 5, 0.95, 0.62, 8, 113, 113, 0, 6, 2, 0.00, 0.75, 0.43
RF-501, Square, Gyr, 6, 0.95, 0.50, 6, 115, 115, 0, 6, 0, 0.00, 1.00, 0.50
